joint_pos,joint_torque
0.05827683210372925,2.5480430126190186
0.058307111263275146,2.4985663890838623
0.05827683210372925,2.5233047008514404
0.05824655294418335,2.4985663890838623
0.05824655294418335,2.4985663890838623
0.05827683210372925,2.5233047008514404
0.05821627378463745,2.5233047008514404
0.05827683210372925,2.5233047008514404
0.05824655294418335,2.5233047008514404
0.05827683210372925,2.5480430126190186
0.05827683210372925,2.5233047008514404
0.05803459882736206,2.622257947921753
0.05512791872024536,2.7212109565734863
0.025062382221221924,3.488097667694092
-0.04469704627990723,4.403414249420166
-0.07476264238357544,5.244515895843506
-0.10794681310653687,6.085617542266846
-0.14957845211029053,5.6155900955200195
-0.20671212673187256,5.862972736358643
-0.24486181139945984,8.015203475952148
-0.24758678674697876,10.24164867401123
-0.24540680646896362,10.142695426940918
-0.24083492159843445,9.722145080566406
-0.20689380168914795,8.881043434143066
-0.16280972957611084,7.3967461585998535
-0.10113435983657837,5.714543342590332
-0.04802757501602173,4.5023674964904785
0.03850555419921875,2.3253984451293945
0.12216240167617798,0.22264453768730164
0.18468546867370605,-0.14842969179153442
0.29967957735061646,-2.3006601333618164
0.4446786046028137,-3.1665000915527344
0.5676054358482361,-5.34346866607666
0.4288131594657898,1.4595586061477661
0.39469045400619507,-5.021871089935303
0.33083510398864746,-4.823965072631836
0.2101791501045227,4.997132778167725
0.22671067714691162,3.710742235183716
0.18813711404800415,-1.5832500457763672
-0.003913223743438721,2.622257947921753
-0.022140324115753174,6.679336071014404
-0.03467518091201782,6.357738494873047
-0.012512028217315674,-0.3215976655483246
0.009227216243743896,-0.8905781507492065
0.024699032306671143,5.6155900955200195
0.03020954132080078,5.31873083114624
0.033146440982818604,-0.6679335832595825
0.028423190116882324,-0.6926718950271606
0.036022841930389404,4.947656631469727
0.03296476602554321,2.7459492683410645
0.035447537899017334,2.0780158042907715
0.03684031963348389,1.9295859336853027
0.03677976131439209,2.1274921894073486
0.036688923835754395,2.1027538776397705
0.037052273750305176,2.1274921894073486
0.03677976131439209,2.0780158042907715
0.03711283206939697,2.1274921894073486
0.037324726581573486,2.201707124710083
0.037536680698394775,2.2511837482452393
0.03786975145339966,2.3501367568969727
0.038323938846588135,2.449090003967285
0.038596391677856445,2.399613380432129
0.03908085823059082,2.424351692199707
0.03953498601913452,2.449090003967285
0.039686381816864014,2.4985663890838623
